candidateId,value,universidad_homologada
6306d777594e18004af0e93b,Sise,No
6306d777594e18004af0e93b,Icpna,No
6306d802594e18004af0f946,Instituto Sise,No
6306d802594e18004af0f946,Eiger,No
6306d802594e18004af0f946,Cecitel,No
6306d777594e18004af0ea37,Certus,No
6306dc680b25100008425b50,Universidad Católica Sedes Sapientiae,Si
6306d63c594e18004af0d760,Zegel Ipae,No
6306d6549fa239004bdf1540,Universidad De Lima,Si
6306d63d594e18004af0e19e,Cibertec,No
6306d6549fa239004bdf12d6,I.e.s.t.p De Las Fuerzas Armadas,No
6306d6549fa239004bdf12d6,I.e Perene,No
6306d63d594e18004af0dc88,Cesar Vallejo,No
6306d8179fa239004bdf2eab,Universidad Nacional Del Callao,Si
6306d8179fa239004bdf2eab,Agustiniano San Martin De Porres,No
6306d777594e18004af0e96b,Sise,No
6306d777594e18004af0ee9f,Universidad Inca Garcilaso De La Vega,No
6306d777594e18004af0ee9f,Ipae,No
6306d82b594e18004af0fef3,Ate,No
6306d6099fa239004bdf0c87,Certus,No
6306d777594e18004af0e8bd,Universidad Privada Del Norte,Si
6306d777594e18004af0e755,Certus,No
6306d6dd9fa239004bdf1ee5,Universidad Tecnológica Del Perú - Utp,No
6306d6dd9fa239004bdf1ee5,Instituto Cecitel,No
6306d777594e18004af0efd1,Icpna,No
6306d777594e18004af0efd1,Idat,No
6306d777594e18004af0eaf1,Universidad Peruana De Ciencias Aplicadas,Si
6306d82b594e18004af0fcb9,Universidad Privada Del Norte,Si
6306d82b594e18004af0fcb9,Instituto Cesca,No
6306d8699fa239004bdf346b,Idat,No
6306d8699fa239004bdf346b,Ifb,No
6306d8699fa239004bdf346b,Cesca,No
6306d852594e18004af0ffa8,Universidad Peruana De Ciencias Aplicadas,Si
6306d777594e18004af0ea19,Universidad Privada Del Norte,Si
6306d63d594e18004af0df3a,Icpna,No
6306d63d594e18004af0df3a,Universidad Nacional Federico Villarreal,Si
6306d8699fa239004bdf35cd,Idat,No
6306d6549fa239004bdf1858,Sise,No
6306d777594e18004af0eac7,Zegel Ipae,No
6306d777594e18004af0eac7,Universidad César Vallejo,Si
6306d802594e18004af0f610,Universidad Privada Del Norte,Si
6306d802594e18004af0f610,Adex,No
6306d777594e18004af0f0e5,Universidad De Ciencia Aplicadas Upc,Si
6306d82b594e18004af0fe81,Universidad Nacional Federico Villarreal,Si
6306d82b594e18004af0fe81,Infox,No
6306d777594e18004af0ea07,Certus,No
6306d777594e18004af0ea07,Computrom,No
6306d63d594e18004af0df5e,Upc Universidad Peruana De Ciencias Aplicadas,Si
6306d63d594e18004af0df5e,Cibertec,No
6306d6099fa239004bdf0aa7,Universidad Católica Sedes Sapientiae,Si
6306d63c594e18004af0d8aa,Instituto Teconologico Superior Idat,No
6306d8179fa239004bdf273d,Upc,Si
6306d8179fa239004bdf273d,Cibertec,No
6306d8179fa239004bdf286f,Upc,Si
6306d6099fa239004bdf09e1,Cibertec,No
6306d8179fa239004bdf2c83,Senati,No
6306d63c594e18004af0d946,Cibertec,No
6306d82b594e18004af0fc5f,Universidad Privada Del Norte,Si
6306d802594e18004af0fa8a,Universidad San Pedro,Si
6306d777594e18004af0eeb7,Universidad Cesar Vallejo - Ucv,Si
6306d777594e18004af0eeb7,Instituto Superior Cesca,No
6306d6099fa239004bdf0d41,Universidad Privada Del Norte,Si
6306d777594e18004af0f151,Iesp Cepeban,No
6306d777594e18004af0f151,Istp Maria Elena Moyano,No
6306d802594e18004af0fb5c,Universidad San Martín De Porres,Si
6306d82b594e18004af0fbed,Universidad Nacional Del Callao,Si
6306d8699fa239004bdf3273,Columbia,No
6306d8699fa239004bdf3273,1235 Union Latinoamericana,No
6306d6099fa239004bdf0417,Universidad Privada Del Norte - Upn,Si
6306d6099fa239004bdf0417,Instituto De Formación Bancaria - Ifb,No
6306d777594e18004af0f115,Zegel Ipae,No
6306d777594e18004af0ebf9,Instituto De Aviación Avía,No
6306d777594e18004af0ec59,Certus,No
6306d777594e18004af0eb2d,Universidad De San Martin De Porres - Usmp,Si
6306d777594e18004af0e791,Universidad Ricardo Palma,Si
6306d777594e18004af0ef05,Upn,Si
6306d777594e18004af0ef05,Ifb,No
6306d777594e18004af0ec5f,Instituto Certus,No
630665b8594e18004af05600,"Colegio Emblemático ""santa Rosa""",No
6306d777594e18004af0e9c5,Instituto Privado Certus,No
6306d8179fa239004bdf2bc9,Intituto Superior Tecnologico Pribado El Buen Pastor,No
6306d8179fa239004bdf2bc9,I.e Virgend El Rosario,No
6306d777594e18004af0f0f7,Certus,No
6306d777594e18004af0f0f7,Icpna,No
6306d777594e18004af0ed4f,Universidad Ricardo Palma,Si
6306d63d594e18004af0de32,Universidad Privada Del Norte,Si
6306d63c594e18004af0d802,Universidad Privada Del Norte,Si
6306dfa8d7fa700008e8409e,Universidad Cesar Vallejo - Ucv,Si
6306dfa8d7fa700008e8409e,Universidad Cesar Vallejo - Ucv,Si
6306d777594e18004af0ea6d,Universidad Cesar Vallejo,Si
6306d63d594e18004af0e162,Universidad Privada Del Norte,Si
6306d7c0594e18004af0f2e5,Universidad San Pedro,Si
6306d6099fa239004bdf0dad,Universidad Nacional Del Callao - Unac,Si
6306d6549fa239004bdf1276,Instituto Idat,No
6306d7629fa239004bdf21f3,Negreiros Vega,No
6306d7629fa239004bdf21f3,Cepeban,No
6306d82b594e18004af0feff,Upc,Si
6306d82b594e18004af0feff,Icpna,No
6306d802594e18004af0f76c,Universidad Yacambu,No
6306d802594e18004af0f76c,Universidad Yacambu,No
6306d777594e18004af0e97d,Idat,No
6306d6099fa239004bdf0159,San Ignacio College University,No
6306d6099fa239004bdf0159,Universidad San Ignacio De Loyola,Si
6306d63d594e18004af0dece,Universidad Tecnológica Del Perú - Utp,No
6306d63d594e18004af0dece,Instituto De Formación Bancaria - Ifb,No
6306d777594e18004af0eb45,Instituto Sise,No
6306d777594e18004af0eb45,Instituto Superior Palmer,No
6306d6dd9fa239004bdf1f81,Universidad Tecnológica Del Perú,Si
6306d6099fa239004bdf01fb,Utp,Si
6306d6099fa239004bdf01fb,Instituto Cibertec,No
6306d853594e18004af1017c,Universidad Cesar Vallejo,Si
6306d802594e18004af0fa48,Cepeban,No
6306d8179fa239004bdf2d0d,Zegel Ipae,No
6306d777594e18004af0ed19,Instituto Cibertec,No
6306d777594e18004af0e77f,Idat,No
6306d6549fa239004bdf165a,Zegel Ipae,No
6306d63d594e18004af0dbfe,Senati,No
6306d63d594e18004af0ddde,Instituto De Formación Bancaria - Ifb,No
6306d777594e18004af0e7d9,Ipae,No
6306d777594e18004af0e7d9,Trilce  Chorrillos,No
6306d777594e18004af0eb57,Certus,No
6306d802594e18004af0f346,Cesde,No
6306d777594e18004af0eb81,Universalidad Privada Del Norte,Si
6306d777594e18004af0eb81,Instituto Idat,No
6306d777594e18004af0ebf3,José Valverde Caro,No
6306d6dd9fa239004bdf207d,Universidad Maria Auxiliadora,Si
6306d63c594e18004af0d99a,Upn,Si
6306d777594e18004af0f0c7,Instituto Certus,No
6306d777594e18004af0e88d,Universidad Cesar Vallejo - Ucv,Si
6306d8179fa239004bdf2a7f,Universidad Privada Del Norte - Upn,Si
6306d777594e18004af0ea0d,Zegel Ipae,No
6306d852594e18004af0ffcc,Universidad Privada Telesup,No
6306d852594e18004af0ffcc,Centro Peruano De  Estudios Bancarios - Cepeban,No
6306d852594e18004af0ffcc,"Centro Peruano De Estudios
bancarios-cepeban",No
6306d852594e18004af0ffcc,Eiger,No
6306d777594e18004af0e8f9,Instituto San Ignacio De Loyola,No
6306d777594e18004af0e8f9,Idat,No
6306d853594e18004af10170,Certus,No
6306e191e86a980008ded955,Toulouse Lautrec,No
6306d87c594e18004af1076b,Universidad Privada Del Norte,Si
6306d87c594e18004af1076b,Instituto Idat,No
6306d87c594e18004af1076b,Lucie Rynning Antunez De Mayolo,No
6306d777594e18004af0ec35,Universidad Tecnológica Del Perú,Si
6306d777594e18004af0ec35,Instituto De Formación Bancaria,No
6306d777594e18004af0eccb,Instituto Superior Sise,No
6306d8179fa239004bdf2b27,Universidad De San Martin De Porres,Si
6306d853594e18004af10386,Universidad Nacional Agraria La Molina,Si
6306d853594e18004af10230,Zegel Ipae,No
6306d853594e18004af10230,Zegel Ipae,No
6306d777594e18004af0e641,Isil,No
6306d777594e18004af0edd9,Certus,No
6306d802594e18004af0f880,Instituto De Formación Bancaria - Ifb,No
6306d853594e18004af100d4,Upc,Si
6306d853594e18004af100d4,Ifb,No
6306d802594e18004af0f72a,Universidad Tecnológica Del Perú,Si
6306d802594e18004af0fafc,Universidad San Ignacio De Loyola,Si
6306d8699fa239004bdf335d,Istp Khipu,No
6306d6549fa239004bdf122e,Certus,No
6306d6549fa239004bdf122e,Sise,No
6306d777594e18004af0e737,Universidad Cesar Vallejo,Si
6306d802594e18004af0f694,Universidad Tecnológica Del Perú,Si
6306d802594e18004af0f694,Universidad Tecnológica Del Perú,Si
6306d777594e18004af0eae5,Universidad Tecnológica Del Perú,Si
6306d6099fa239004bdf0831,Certus,No
6306d6099fa239004bdf0831,Pitágoras,No
6306d853594e18004af10164,Universidad Tecnologica Del Perú,Si
6306d777594e18004af0e953,Universidad Tecnológica Del Perú,Si
6306d8179fa239004bdf2e27,Cepeban,No
6306d8179fa239004bdf2e27,Universidad César Vallejo,Si
6306d777594e18004af0eebd,Certus,No
6306d82b594e18004af0fdb5,Instituto Idat,No
6306e50bd7fa700008e8448f,Certus,No
6306e50bd7fa700008e8448f,I.e. Mariano Melgar 6019,No
6306d82b594e18004af0fd37,Universidad Señor De Sipan,No
6306d82b594e18004af0fd37,I.s.t.p. Enrique Lopez Albujar,No
6306d777594e18004af0eb7b,Certus,No
6306d63d594e18004af0dfa6,Universidad Privada Del Norte,Si
6306d63d594e18004af0dfa6,Instituto De Formación Bancaria - Ifb,No
6306d82b594e18004af0fd31,Instituto De Formación Bancaria - Ifb,No
6306d82b594e18004af0fd31,Cimas,No
6306d777594e18004af0e76d,Universidad Jose Faustino Sanchez Carrión,Si
6306d777594e18004af0e707,Universidad Nacional Del Callao,Si
6306d777594e18004af0e7e5,Universidad Marcelino Champagnant,Si
6306d6549fa239004bdf157c,Instituto De Formación Bancaria - Ifb,No
6306d87c594e18004af10741,Instituto Idat,No
6306d777594e18004af0ef9b,Universidad Tecnológica Del Perú,Si
6306d63d594e18004af0e1b0,Instituto Superior Sise,No
6306d82b594e18004af0fd13,Certus,No
6306d82b594e18004af0fd13,I.s.t.p Carlos Cueto Fernandini,No
6306d8179fa239004bdf2a37,Universidad Peruana De Ciencias Aplicadas,Si
6306d8179fa239004bdf2a37,Instituto San Ignacio De Loyola,No
6306d802594e18004af0fa1e,Universidada Privada Del Norte,Si
6306d6549fa239004bdf1138,Certus,No
6306d777594e18004af0ee93,Universidadcatólica Sedes Sapientiae,Si
6306d777594e18004af0ee93,Eiger,No
6306d63d594e18004af0de08,Cedes,No
6306d82b594e18004af0fdbb,Certus,No
6306d82b594e18004af0fd7f,Sise,No
6306d6549fa239004bdf10f6,Universidad Nacional Federico Villarreal,Si
6306d777594e18004af0ec17,Itae,No
6306d777594e18004af0f04f,Universidad Privada Antenor Orrego,Si
6306d82b594e18004af0ff4d,Universidad San Martin De Porres,Si
6306d63c594e18004af0d9e2,Instituto De Formación Bancaria - Ifb,No
6306d6549fa239004bdf1756,Idat,No
6306d6099fa239004bdf04d7,Universidad Privada Del Norte - Upn,Si
6306d6099fa239004bdf04d7,Instituto Sise,No
6306d777594e18004af0eb75,Ist Cepea,No
6306d777594e18004af0e761,Universidad Nacional Del Callao,Si
6306d777594e18004af0ef3b,Sise,No
6306d8179fa239004bdf2e5d,Universidad Peruana De Ciencias Aplicadas,Si
6306d802594e18004af0f4a8,I.s.t.p Carlos Cueto Fernandini,No
6306d802594e18004af0f4a8,Senati,No
6306d802594e18004af0f4a8,I.e.p Las Américas,No
6306d777594e18004af0e809,Universidad Católica Los Angeles De Chimbote - Uladech,No
6306d777594e18004af0e809,Universidad Peruana Simon Bolívar - Usb,No
6306d8179fa239004bdf2b81,Universidad Cesar Vallejo,Si
6306d8179fa239004bdf2bb7,Ifb Certus,No
6306d6099fa239004bdf08a3,Universidad Privada Del Norte,Si
6306d6099fa239004bdf08a3,Universidad De San Martin De Porres,Si
6306d777594e18004af0ec9b,Cibertec,No
6306d777594e18004af0ec9b,Adex,No
6306d777594e18004af0ec9b,Politecnico Nacional Del Callao,No
6306d7c0594e18004af0f2b5,Universidad San Martin De Porres,Si
6306d63c594e18004af0d982,Instituto De Formación Bancaria - Ifb,No
6306d853594e18004af103bc,Universidad Autónoma Del Perú - Ua,Si
6306d777594e18004af0ef1d,Certus,No
6306d63d594e18004af0dfca,Cepeban,No
6306d63d594e18004af0dfca,Senati,No
6306d67e9fa239004bdf1b6b,Universidad Continental,Si
6306d67e9fa239004bdf1b6b,Colegio Particular Editum,No
6306d6099fa239004bdf03b7,Universidad De Ciencias Y Humanidades,Si
6306d8179fa239004bdf2ddf,Universidad Privada Norbert Wiener,Si
6306d777594e18004af0f121,Certus,No
6306d87c594e18004af107f5,Certus,No
6306d87c594e18004af107f5,Certus,No
6306d87c594e18004af107f5,Certus,No
6306d777594e18004af0ec4d,Universidad Privada Del Norte - Upn,Si
6306d777594e18004af0ec4d,Centro De Idiomas De La Universidad De San Martin De Porres,No
6306d777594e18004af0eacd,Simón Bolívar,No
6306d777594e18004af0e8b7,Instituto Superior Sise,No
6306d777594e18004af0f0a9,Instituto Sise,No
6306d802594e18004af0f5c2,Universidad Privada Del Norte,Si
6306d802594e18004af0f5c2,Cepeban,No
6306d6099fa239004bdf0db9,Certus,No
6306d6099fa239004bdf0db9,Universidad Privada Del Norte - Unp,Si
6306d6099fa239004bdf0db9,Certus,No
6306d8179fa239004bdf2b21,Universidad Cesar Vallejo,Si
6306d777594e18004af0eb51,Cuam,No
6306d6dd9fa239004bdf20bf,Titulada,No
6306d66b594e18004af0e26b,Univercidad Cesar Vallejo,No
6306d66b594e18004af0e26b,Britanico,No
6306d66b594e18004af0e26b,Toulouse Lautrec,No
6306d66b594e18004af0e26b,Juan Xxlll,No
6306d777594e18004af0e8f3,Certus Ifb,No
6306d66b594e18004af0e37f,Certus,No
6306d777594e18004af0ea7f,Instituto Certus,No
6306d777594e18004af0e7af,Universidad Cesar Vallejo,Si
6306d777594e18004af0e7af,Universidad Autonoma Del Estado De Mexico,No
6306d777594e18004af0e7af,Ifb,No
6306d6549fa239004bdf148c,Sise.,No
6306d777594e18004af0f097,Universidad Privada Del Norte,Si
6306d777594e18004af0ec8f,"Instituto De Educación Superior Tecnológico Privado Peruano De
sistemas (sise)",No
6306d6dd9fa239004bdf1fe1,Instituto De Formación Bancaria - Ifb- Certus,No
6306d87b594e18004af106b1,Instituto Abaco,No
6306d777594e18004af0f079,Universidad  Cesar  Vallejo,Si
6306d8179fa239004bdf296b,Universidad Cesar Vallejo,Si
6306d853594e18004af10326,Instituto Universitario De Tecnología Industrial Rodolfo Loero Arismendi,No
6306d6dd9fa239004bdf1fdb,Asociacion Universidad Privada San Juan Bautista,Si
6306d777594e18004af0e935,Universidad Jose Faustino Sanchez Carrion,Si
6306d777594e18004af0ed91,Upn,Si
6306d777594e18004af0ed91,Nuestra Señora De La Visitación,No
6306d802594e18004af0fb92,Universidad Privada San Juan Bautista,Si
6306d802594e18004af0fb92,Asociacion Cultural Peruano Britanico,No
6306d802594e18004af0fb92,Institucion Educativa Parroquial San Vicente Ferrer,No
6306d802594e18004af0f9c4,Instituto Superior Sise,No
6306d6099fa239004bdf105f,Certus,No
6306d63c594e18004af0d9d6,Certus Sjl,No
6306d777594e18004af0f037,Universidad San Martin De Porres,Si
6306d777594e18004af0f037,San Francisco De Asis,No
6306d777594e18004af0f037,Madre Admirable,No
6306d82b594e18004af0fbf9,Universidad Nacional Del Callao,Si
6306d6099fa239004bdf0309,Upn,Si
6306d6099fa239004bdf0309,Instituto De Formación Bancaria - Ifb,No
6306d6099fa239004bdf0879,Certus,No
6306d6099fa239004bdf0879,Jorge Basadre,No
6306d802594e18004af0f856,Sise,No
6306d802594e18004af0f856,Universidad César Vallejo,Si
6306d8179fa239004bdf2e33,Usil   X Ciclo,No
6306d777594e18004af0f0bb,Universidad Inca Garcilazo De La Vega,No
6306d777594e18004af0e911,Universidad San Martin De Porres,Si
6306d777594e18004af0e911,Centro De Estudios Columbia,No
6306d777594e18004af0f019,Británico,No
6306d777594e18004af0f019,Instituto De Formación Bancaria - Ifb,No
6306d777594e18004af0f019,Maria Milagrosa,No
6306d777594e18004af0eaf7,Instituto Superior Tecnológico Publico Argentina,No
6306d66b594e18004af0e319,Certus,No
6306d87b594e18004af105df,Universidad Tecnológica Del Peru,Si
6306d777594e18004af0e845,Sise,No
6306d63d594e18004af0defe,Escuela Tecnológica Superior De La Unp,No
6306d777594e18004af0ef47,Certus,No
6306d777594e18004af0e905,Certus,No
6306f6800b25100008426ea6,Instituto De Formación Bancaria - Ifb,No
6306f6800b25100008426ea6,Instituto Norbet Wiener,No
6306d777594e18004af0e959,Universidad Nacional Del Callao,Si
6306d6099fa239004bdf0855,Universidad Nacional Experimental De La Seguridad,No
6306d6099fa239004bdf0855,Instituto Universitario De Administracion Y Gerencia,No
6306d6099fa239004bdf0855,Instituto Universitario De Administracion Y Gerencia,No
6306d6099fa239004bdf0dd7,Ucss,Si
6306d6099fa239004bdf0dd7,Certus,No
6306d6099fa239004bdf0dd7,Alfredo Rebaza Acosta,No
6306d853594e18004af102ea,Universidad Cesar Vallejo - Ucv,Si
6306d853594e18004af102ea,Universidad Cesar Vallejo - Ucv,Si
6306d853594e18004af102ea,Instituto De Formación Bancaria - Ifb,No
6306d777594e18004af0ef5f,Universidad Tecnológica Del Perú,Si
6306d777594e18004af0eaa9,Universidad César Vallejo,Si
6306d6099fa239004bdf0f69,Universidad Peruana Los Andes - Upla,Si
6306d6549fa239004bdf1750,Universidad Privada Del Norte,Si
6306d6549fa239004bdf1750,Instituto De Formación Bancaria,No
6306d777594e18004af0eb6f,Instituto Sise,No
6306d63d594e18004af0de3e,Instituto Zegel Ipae,No
6306d63d594e18004af0de3e,Instituto Certus,No
6306d6099fa239004bdf0867,Instituto Capedu,No
6306d6099fa239004bdf0867,Universidad Tecnológica Del Perú,Si
6306d6099fa239004bdf0867,Certus,No
6306d6099fa239004bdf0867,Icpna,No
6306d8179fa239004bdf26cb,Universidad San Ignacio De Loyola,Si
6306faa61e599d0009d74349,Universidad Nacional De Piura,Si
6306d777594e18004af0f139,Universidad Privada Del Norte - Upn,Si
6306d777594e18004af0f139,Instituto Idat,No
6306d777594e18004af0e7c1,Zegel Ipae,No
6306d6549fa239004bdf14aa,Upc,Si
6306d777594e18004af0e98f,Certus,No
6306d8699fa239004bdf32f7,Certus,No
6306d63d594e18004af0dc1c,Universidad Cesar Vallejo,Si
6306d63d594e18004af0dc1c,Dora Mayer De Zulen,No
6306d67e9fa239004bdf1cc7,Universidad Continental,Si
6306d6099fa239004bdf0fe1,Cibertec – Ii Ciclo,No
6306d6099fa239004bdf0fe1,Ceps Uni,No
6306d777594e18004af0ec53,Carlos Cueto Fernandini,No
6306d777594e18004af0e78b,"Instituto De Educación Superior Privado “sabio Nacional Antúnez De
mayolo” Isam.",No
6306d777594e18004af0e78b,Institución Educativa Pnp “santa Rosa De Lima 2001”,No
6306d777594e18004af0edc7,Ifb Certus,No
6306d777594e18004af0e851,Universidad Cesar Vallejo - Ucv,Si
6306d6549fa239004bdf1402,Certus,No
6306d777594e18004af0e7fd,Universidad Privada Del Norte,Si
6306d7c0594e18004af0f21f,Uladech,No
6306feca29da5b0008a0b2b9,Tecnológica Del Perú,No
6306d777594e18004af0eeb1,Certus,No
6306d8179fa239004bdf276d,Universidad Científica Del Sur - Ucsur,Si
6306d6549fa239004bdf14b6,Instituto Idat,No
6306d6549fa239004bdf14b6,Idat,No
6306d777594e18004af0e701,Universidad Privada San Juan Bautista,Si
6306d777594e18004af0e701,Inicial Primaria Y Secundaria,No
6306d82b594e18004af0ff7d,Instituto Cimas,No
6306d8179fa239004bdf2d2b,Instituto Cibertec,No
6306d63d594e18004af0e20a,Certus,No
6306d777594e18004af0e75b,Certus,No
6306d8179fa239004bdf2ca1,Universidad Cesar Vallejo - Ucv,Si
6306d777594e18004af0ecbf,Universidad Privada Del Norte,Si
6306d6549fa239004bdf171a,Universidad Cesar Vallejo,Si
6306d777594e18004af0eb63,Instituto Sise,No
6306d777594e18004af0eb63,Colegio Jesús Mi Redentor,No
6306d63c594e18004af0d952,Certus,No
6306d82b594e18004af0fc29,Instituto Superior Técnico Ifb Certus.,No
6306d8179fa239004bdf27b5,Universidad De San Martin De Porres,Si
6306d6099fa239004bdf023d,Universidad Privada Del Norte - Upn,Si
6306d87c594e18004af107b3,Instituto Tecnologico Superior De Formacion Bancaria Ifb,No
6306d8179fa239004bdf2d5b,Universidad San Ignacio Del Oyola Usil,Si
6306d8179fa239004bdf2d5b,Instituto Superior Tecnologico Cibertec,No
6306d82b594e18004af0fc35,Certus,No
6306d7629fa239004bdf221d,Idat,No
6306d70e9fa239004bdf21b0,Universidad Peruana Los Andes,Si
6306d6549fa239004bdf15ee,Universidad Continental,Si
6306d802594e18004af0f90a,Universidad Cesar Vallejo,Si
630713761e599d0009d74a85,Instituto Argentina,No
6306d777594e18004af0ef7d,Ifb Certus,No
6306d777594e18004af0ef7d,Zegel Ipae,No
63071404d7fa700008e855ca,Certus,No
6306d777594e18004af0ed73,Ie Tecnología Argentina,No
6306d777594e18004af0e79d,Universidad Tecnologica Del Peru,Si
6306d777594e18004af0ea31,Zegel Ipae,No
6306d777594e18004af0ea31,Idat,No
6306d777594e18004af0ea31,Diego Thomson,No
6306d6549fa239004bdf133c,Sise,No
6306d777594e18004af0e779,Certus,No
6306d853594e18004af1041c,Instituto De Formación Bancaria - Ifb,No
6306d63c594e18004af0d772,Universidad Tecnológica Del Perú,Si
6306d8179fa239004bdf28f3,Universidad Privada Del Norte.,Si
6306d63d594e18004af0e21c,Universidad Cesar Vallejo,Si
6306d63c594e18004af0d93a,Zegel Ipae,No
6306d63c594e18004af0d93a,Idat,No
6306d63c594e18004af0d93a,Trilce,No
6306d63c594e18004af0d93a,Ipae,No
6306d63c594e18004af0d93a,Idat,No
6306d6099fa239004bdf0435,Senati,No
6306d802594e18004af0f958,Instituto Daniel Alcides Carrion,No
6306d66b594e18004af0e271,Universidad De San Martin De Porres - Usmp,Si
6306d777594e18004af0e92f,Universidad Peruana De Ciencias Aplicadas - Upc,Si
6306d6099fa239004bdf0f39,Sabio Nacional Antunez De Mayolo  Telesup,No
6306d777594e18004af0eaaf,Universidad Privada Del Norte,Si
6306d777594e18004af0eaaf,Zegel Ipae,No
6306d67e9fa239004bdf1a1b,Universidad Continental,Si
6306d777594e18004af0e749,Universidad Privada Del Norte,Si
6306d777594e18004af0e749,Cibertec,No
6306d777594e18004af0ecd7,Idat,No
6306d777594e18004af0e7f1,Universidad Nacional De Ingeniería,Si
630665b8594e18004af05131,Istp Computron,No
6306d63d594e18004af0de44,Instituto Tecsup,No
6306d777594e18004af0e941,Instituto De Formación Bancaria - Ifb,No
6306d8699fa239004bdf3297,Usil,Si
6306d8699fa239004bdf3297,Isil,No
6306d777594e18004af0e6f5,Abaco Piura,No
630766d2d7fa700008e859d5,Fundación Pachacútec,No
6306d777594e18004af0e9fb,Universidad Nacional Federico Villarreal,Si
6306d802594e18004af0f60a,Universidad San Ignacio De Loyola - Usil,Si
6306d777594e18004af0e785,Universidad Peruana De Ciencias Aplicadas,Si
6306d777594e18004af0e785,Iestp Simón Bolívar,No
6306d777594e18004af0e785,I.e.p. San Agustîn,No
6306d6099fa239004bdf0cc3,Cepeban,No
6306d87c594e18004af10795,Certus,No
6306d777594e18004af0eddf,Isil,No
6306d777594e18004af0f127,Certus,No
6306d777594e18004af0f127,Universidad Alas Peruanas - Uap,No
6306d82b594e18004af0fd61,Universidad Tecnologica Del Peru,Si
6306d82b594e18004af0fd61,Senati,No
6306d6549fa239004bdf1204,Isil,No
6306d777594e18004af0ed2b,Certus,No
6306d777594e18004af0ef65,Universidad Cesar Vallejo,Si
6306d777594e18004af0ef65,Certus,No
6306d777594e18004af0ef65,Esther Festini De Ramos Ocampo,No
6306d777594e18004af0efb3,Senati,No
6306d6099fa239004bdf0d29,Universidad Ricardo Palma,Si
6306d6099fa239004bdf0d29,Universidad Tecnologica Equinoccial,No
6306d82b594e18004af0fd85,Universidad Católica Sedes Sapientiae,Si
630665bd9fa239004bde0b90,"Universidad Nacional ""pedro Ruíz Gallo""",No
6307767cd7fa700008e85b9b,Certus,No
6306d777594e18004af0ee6f,Universidad Privada Del Norte,Si
6306d8179fa239004bdf283f,Científica Del Sur,No
6306d802594e18004af0f8f8,Ipcna,No
6306d802594e18004af0f8f8,Zegel Ipae,No
6306d6099fa239004bdf0def,Universidad Cesar Vallejo - Ucv,Si
6306d777594e18004af0e8d5,Upn,Si
6306d6549fa239004bdf125e,Utp,Si
6306d6549fa239004bdf125e,Instituto Sise,No
6306d6549fa239004bdf125e,Instituto Eiger - Escuela Internacional De Gerencia,No
6306d6549fa239004bdf125e,Nicolas Copernico,No
6306d6099fa239004bdf0915,Zegel Ipae,No
6306d853594e18004af101ca,Universidad Esan,Si
6306d6dd9fa239004bdf2101,Universidad Inca Garcilaso De La Vega,No
6306d6dd9fa239004bdf2101,Universidad Inca Garcilaso De La Vega,No
6306d8179fa239004bdf2e9f,Administración De Negocios Internacionales,No
6306d8179fa239004bdf26a7,Instituto De Formación Bancaria - Ifb,No
6306d777594e18004af0ecf5,Instituto Argentina,No
6306d802594e18004af0f9e2,Universidad César Vallejo,Si
6306d6099fa239004bdf0267,Instituto De Formación Bancaria - Ifb,No
6306d6099fa239004bdf0267,Instituto Norbet Wiener,No
6306d777594e18004af0ed31,Certus,No
6306d82b594e18004af0fdcd,Idat,No
6306d82b594e18004af0fdcd,I.e.p Bartolome Herrera,No
6306d87b594e18004af10561,Instituto De Formación Bancaria - Ifb,No
6306d87b594e18004af10561,Universidad Cesar Vallejo - Ucv,Si
6306d777594e18004af0ed79,Universidad Cesar Vallejo,Si
6306d777594e18004af0ed79,Istp Argentina,No
6306d802594e18004af0f502,Instituto Certus,No
630783ae1e599d0009d7513e,Instituto San Ignacio De Loyola,No
6306d8179fa239004bdf2b03,Certus,No
6306d7629fa239004bdf2217,Ifb Certus,No
6306d6549fa239004bdf15be,Sise,No
6306d777594e18004af0ee69,Universidad Continental,Si
6306d6099fa239004bdf080d,Cámara Nacional De Comercio Del Perú,No
6306d6099fa239004bdf080d,Instituto Columbia,No
6306d777594e18004af0e977,Universidad Cesar Vallejo,Si
63078913e86a980008def6f0,Universidad Alas Peruanas,No
6306d6099fa239004bdf0189,Universidad Tecnológica Del Perú,Si
6306d853594e18004af10446,Universidad Nacional Federico Villareal,Si
6306d777594e18004af0eeed,Certus,No
6306d7629fa239004bdf21e1,Instituto Privado Certus,No
6306d63d594e18004af0db4a,Idat,No
6306d63d594e18004af0db4a,Instituto De Formación Bancaria - Ifb,No
6306d802594e18004af0f98e,Universidad De San Martín De Porres,Si
6306d777594e18004af0e8c3,Universidad Tecnologica Del Perú,Si
6306d777594e18004af0ee0f,Universidad De San Martin De Porres - Usmp,Si
6306d6099fa239004bdf0945,Universidad De San Martin De Porres - Usmp,Si
6306d6099fa239004bdf0543,Certus,No
6306d6099fa239004bdf0543,Universidad Nacional Mayor De San Marcos,Si
6306d8179fa239004bdf27d9,Instituto San Ignacio De Loyola,No
6306d777594e18004af0ebb7,Científica Del Sur,No
6306d63d594e18004af0def8,Utp,Si
6306d63d594e18004af0def8,Ie Argentina,No
6306d777594e18004af0edb5,Intur Perú,No
